CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmountUSD,Location,Size,Color,Season,ReviewRating,SubscriptionStatus,ShippingType,DiscountApplied,PromoCodeUsed,PreviousPurchases,PaymentMethod,FrequencyOfPurchases,Age_Group
841,22,Female,Football,Clothing,221.55,Houston,XL,Green,Spring,1,Yes,Express,Yes,No,6,PayPal,Fortnightly,20s
842,35,Female,Shoes,Electronics,231.97,Houston,XL,Blue,Summer,3,No,Standard,Yes,Yes,0,"Debit Card",Weekly,30s
843,45,Male,Shoes,Sports,261.31,"New York",XL,Green,Winter,1,Yes,Standard,No,No,5,UPI,Monthly,40s
844,59,Male,Football,Clothing,359.39,Chicago,L,Red,Fall,3,Yes,Express,No,No,7,PayPal,Fortnightly,50s
845,39,Female,Curtains,Accessories,144.02,Houston,S,Blue,Fall,2,Yes,Express,No,No,12,UPI,Fortnightly,30s
846,38,Male,T-Shirt,"Home Decor",69.58,"Los Angeles",L,White,Winter,3,Yes,Express,No,Yes,0,"Debit Card",Weekly,30s
847,23,Male,Laptop,Electronics,282.47,Miami,S,Blue,Fall,1,Yes,Standard,Yes,Yes,0,UPI,Monthly,20s
848,18,Male,Shoes,Clothing,170.22,Chicago,S,White,Fall,5,Yes,Standard,No,Yes,5,UPI,Monthly,"below 20"
849,22,Female,Football,Sports,226.82,"Los Angeles",M,Black,Summer,4,No,Standard,Yes,No,4,"Debit Card",Monthly,20s
850,58,Male,Phone,"Home Decor",327.00,"New York",M,Red,Fall,1,Yes,Standard,No,Yes,14,PayPal,Monthly,50s
851,29,Male,Shoes,"Home Decor",252.12,Houston,M,Red,Summer,3,No,Express,No,Yes,2,UPI,Monthly,20s
852,43,Male,Laptop,Clothing,313.94,"Los Angeles",M,White,Spring,3,No,Standard,Yes,Yes,13,Cash,Fortnightly,40s
853,63,Female,T-Shirt,Sports,276.66,Chicago,M,Green,Fall,4,No,Standard,Yes,Yes,9,PayPal,Weekly,60+
854,51,Male,Shoes,Electronics,372.50,"Los Angeles",L,Green,Spring,1,No,Express,No,No,12,"Debit Card",Weekly,50s
855,31,Male,Shoes,Clothing,355.91,"New York",L,Black,Fall,5,Yes,Express,Yes,No,9,"Credit Card",Weekly,30s
856,43,Female,Curtains,Electronics,271.75,Miami,XL,White,Winter,2,No,Express,Yes,No,6,Cash,Fortnightly,40s
857,62,Female,Bag,"Home Decor",342.66,Houston,L,Black,Winter,5,Yes,Standard,Yes,No,6,PayPal,Fortnightly,60+
858,44,Male,Football,Electronics,438.04,Chicago,L,White,Spring,2,No,Express,Yes,No,6,"Debit Card",Weekly,40s
859,26,Male,Phone,Sports,221.81,Houston,M,Black,Spring,2,Yes,Express,No,No,13,Cash,Fortnightly,20s
860,43,Female,Phone,Accessories,212.25,Houston,XL,White,Spring,1,Yes,Standard,Yes,Yes,14,PayPal,Fortnightly,40s
861,64,Female,Watch,Sports,384.48,Houston,L,Red,Winter,2,No,Standard,No,No,5,"Credit Card",Weekly,60+
862,39,Female,T-Shirt,Electronics,295.45,"Los Angeles",L,Black,Spring,3,Yes,Standard,No,Yes,3,PayPal,Fortnightly,30s
863,64,Female,Watch,Clothing,44.79,"Los Angeles",XL,Black,Winter,2,Yes,Standard,No,No,8,"Credit Card",Monthly,60+
864,47,Female,Laptop,"Home Decor",447.13,Miami,S,White,Spring,2,Yes,Express,No,Yes,11,"Credit Card",Weekly,40s
865,60,Female,T-Shirt,Accessories,25.08,"New York",M,Blue,Summer,4,Yes,Standard,No,No,14,UPI,Weekly,60+
866,34,Female,Shoes,Clothing,376.71,Chicago,L,Blue,Summer,4,No,Express,No,No,8,"Debit Card",Weekly,30s
867,43,Male,Bag,Clothing,381.81,"Los Angeles",L,Red,Fall,1,No,Express,No,No,6,UPI,Weekly,40s
868,53,Female,Shoes,Sports,477.02,Houston,XL,Green,Summer,1,No,Standard,Yes,No,6,"Credit Card",Fortnightly,50s
869,18,Female,Phone,Electronics,36.53,"New York",L,Green,Spring,3,No,Standard,No,Yes,7,"Debit Card",Weekly,"below 20"
870,25,Male,Laptop,Sports,302.46,Chicago,M,Red,Summer,4,Yes,Standard,Yes,Yes,10,"Debit Card",Monthly,20s
871,52,Female,Football,Electronics,219.64,Chicago,L,Green,Summer,5,No,Standard,Yes,No,4,"Debit Card",Fortnightly,50s
872,32,Female,Laptop,Sports,172.01,Chicago,S,White,Spring,1,No,Express,No,No,10,Cash,Fortnightly,30s
873,64,Male,Shoes,Clothing,54.26,Chicago,M,Blue,Summer,1,Yes,Standard,No,Yes,8,PayPal,Weekly,60+
874,39,Female,Football,"Home Decor",285.70,Miami,S,Red,Spring,4,Yes,Standard,No,No,5,"Credit Card",Fortnightly,30s
875,31,Male,Laptop,Electronics,244.73,Chicago,XL,White,Summer,4,No,Express,Yes,No,6,"Debit Card",Fortnightly,30s
876,43,Male,Bag,Accessories,61.23,"New York",M,Red,Spring,3,No,Express,Yes,Yes,11,Cash,Fortnightly,40s
877,45,Male,Bag,Accessories,310.12,"Los Angeles",L,Blue,Winter,4,No,Express,Yes,Yes,6,Cash,Weekly,40s
878,40,Male,Laptop,Clothing,371.60,"New York",M,Green,Winter,2,Yes,Standard,No,Yes,8,"Credit Card",Monthly,40s
879,31,Female,Football,Sports,385.97,Houston,M,White,Fall,5,No,Express,Yes,Yes,6,UPI,Weekly,30s
880,41,Male,Shoes,Sports,453.63,Miami,M,Blue,Summer,2,Yes,Express,No,No,13,Cash,Monthly,40s
881,19,Male,Laptop,Clothing,210.64,Miami,S,Red,Fall,2,Yes,Express,Yes,No,2,"Credit Card",Fortnightly,"below 20"
882,62,Female,Football,Accessories,477.01,Houston,XL,Black,Spring,2,No,Standard,No,No,5,Cash,Monthly,60+
883,43,Male,Curtains,Accessories,434.06,"New York",M,White,Winter,1,Yes,Express,No,No,5,"Credit Card",Weekly,40s
884,31,Male,Bag,Sports,155.29,"New York",L,Red,Spring,2,Yes,Standard,No,Yes,10,"Debit Card",Weekly,30s
885,24,Male,Curtains,Electronics,88.05,Houston,M,Red,Fall,1,No,Express,Yes,No,11,UPI,Weekly,20s
886,20,Male,Shoes,"Home Decor",223.34,Chicago,M,Blue,Spring,4,Yes,Express,Yes,No,6,Cash,Fortnightly,20s
887,64,Female,Football,Electronics,206.93,Chicago,XL,Red,Spring,5,Yes,Express,Yes,Yes,5,Cash,Monthly,60+
888,40,Male,Curtains,Accessories,292.10,"Los Angeles",L,White,Spring,5,Yes,Express,Yes,No,3,Cash,Weekly,40s
889,63,Female,Football,Electronics,295.86,"New York",L,White,Spring,2,No,Express,Yes,Yes,13,PayPal,Weekly,60+
890,60,Female,Laptop,"Home Decor",377.49,"New York",S,Red,Winter,5,Yes,Express,No,Yes,5,PayPal,Weekly,60+
891,64,Male,Shoes,Electronics,259.85,Houston,L,Blue,Spring,1,Yes,Standard,No,Yes,2,"Debit Card",Fortnightly,60+
892,62,Male,Curtains,Electronics,61.36,Houston,L,White,Spring,4,Yes,Standard,No,Yes,0,Cash,Weekly,60+
893,35,Male,Watch,Electronics,430.56,Chicago,L,Black,Winter,2,No,Standard,No,Yes,14,UPI,Fortnightly,30s
894,55,Male,Laptop,Electronics,161.78,"New York",M,Green,Spring,3,No,Express,Yes,No,0,PayPal,Fortnightly,50s
895,52,Female,Bag,Clothing,485.94,"New York",S,Blue,Spring,5,No,Standard,Yes,No,4,"Credit Card",Weekly,50s
896,32,Female,Watch,Accessories,67.75,Miami,L,Blue,Fall,5,No,Express,No,No,10,"Credit Card",Fortnightly,30s
897,42,Female,Watch,"Home Decor",479.54,"Los Angeles",L,Green,Winter,2,No,Standard,No,Yes,12,"Credit Card",Fortnightly,40s
898,54,Male,T-Shirt,Accessories,54.60,"Los Angeles",L,Green,Summer,5,No,Express,Yes,Yes,13,"Debit Card",Weekly,50s
899,45,Female,T-Shirt,Clothing,123.21,Chicago,M,White,Spring,5,No,Standard,Yes,No,7,Cash,Weekly,40s
900,27,Male,Shoes,Clothing,32.82,"New York",M,Red,Fall,3,Yes,Express,No,Yes,2,Cash,Monthly,20s
901,56,Male,Curtains,Clothing,355.51,Miami,S,Red,Winter,1,Yes,Express,No,Yes,12,PayPal,Weekly,50s
902,34,Male,Curtains,Clothing,426.65,"New York",XL,Black,Spring,2,No,Standard,Yes,Yes,1,"Credit Card",Monthly,30s
903,56,Male,Curtains,Electronics,222.69,Houston,S,Red,Summer,2,No,Express,Yes,No,7,"Debit Card",Monthly,50s
904,39,Male,Football,Accessories,464.98,Chicago,M,Black,Spring,3,No,Standard,Yes,Yes,8,UPI,Monthly,30s
905,43,Female,Laptop,Sports,299.25,"Los Angeles",L,Black,Fall,3,Yes,Standard,No,Yes,8,Cash,Weekly,40s
906,61,Female,Curtains,"Home Decor",318.70,"New York",L,Blue,Winter,1,Yes,Standard,No,Yes,1,Cash,Monthly,60+
907,42,Male,Laptop,Clothing,424.26,Chicago,S,Blue,Fall,4,Yes,Standard,Yes,No,11,"Debit Card",Monthly,40s
908,34,Female,Shoes,Accessories,155.43,"Los Angeles",L,White,Winter,2,Yes,Express,No,Yes,7,PayPal,Monthly,30s
909,30,Male,Watch,Clothing,183.59,"New York",M,Green,Summer,5,No,Standard,No,No,1,"Debit Card",Weekly,30s
910,37,Male,Curtains,Clothing,453.92,Miami,S,Green,Spring,1,Yes,Express,Yes,Yes,6,PayPal,Weekly,30s
911,42,Male,Shoes,Clothing,451.47,Chicago,XL,Black,Fall,2,Yes,Express,No,Yes,7,Cash,Weekly,40s
912,21,Female,Curtains,Clothing,488.48,"New York",M,Green,Summer,1,Yes,Express,No,No,0,PayPal,Weekly,20s
913,27,Male,T-Shirt,Clothing,451.90,"Los Angeles",M,Black,Summer,4,No,Standard,No,No,7,PayPal,Fortnightly,20s
914,20,Male,Phone,"Home Decor",72.41,"Los Angeles",L,Green,Spring,2,No,Express,Yes,No,14,PayPal,Weekly,20s
915,58,Female,Shoes,Accessories,413.62,Miami,M,White,Fall,5,No,Express,Yes,Yes,2,PayPal,Monthly,50s
916,62,Female,Curtains,Clothing,210.82,Chicago,M,Blue,Spring,2,Yes,Standard,No,No,12,"Credit Card",Weekly,60+
917,35,Female,Bag,Clothing,495.49,Chicago,XL,Blue,Spring,1,Yes,Express,No,No,0,"Credit Card",Fortnightly,30s
918,64,Male,Phone,Clothing,241.42,"New York",L,Black,Winter,4,Yes,Express,No,No,6,"Credit Card",Fortnightly,60+
919,53,Male,Shoes,Clothing,281.38,"Los Angeles",M,Green,Winter,1,No,Express,No,Yes,9,"Credit Card",Fortnightly,50s
920,64,Female,Bag,Electronics,269.59,"Los Angeles",L,Red,Spring,1,No,Express,Yes,No,2,"Debit Card",Weekly,60+
921,39,Male,Bag,Electronics,167.65,Miami,M,White,Winter,3,Yes,Express,No,Yes,7,UPI,Fortnightly,30s
922,51,Female,Football,Sports,46.76,Miami,XL,Green,Fall,1,Yes,Standard,No,Yes,8,PayPal,Fortnightly,50s
923,64,Female,Bag,Clothing,448.87,Chicago,L,Red,Winter,4,No,Standard,No,Yes,1,"Debit Card",Fortnightly,60+
924,25,Male,Curtains,Sports,403.31,"Los Angeles",L,White,Summer,5,Yes,Standard,No,No,14,"Credit Card",Weekly,20s
925,57,Male,Football,"Home Decor",78.37,"New York",XL,White,Spring,3,Yes,Standard,Yes,No,0,PayPal,Fortnightly,50s
926,61,Female,T-Shirt,Sports,390.62,Houston,S,Blue,Spring,1,Yes,Standard,No,No,7,UPI,Fortnightly,60+
927,36,Female,Curtains,Accessories,316.66,"New York",M,Black,Fall,2,No,Express,Yes,No,9,PayPal,Monthly,30s
928,59,Female,Watch,Electronics,210.48,Miami,M,Green,Spring,3,No,Standard,Yes,Yes,5,Cash,Monthly,50s
929,58,Female,Bag,Electronics,134.47,"New York",S,White,Winter,4,No,Express,No,No,9,Cash,Monthly,50s
930,54,Male,T-Shirt,Clothing,431.27,"Los Angeles",L,Green,Summer,2,No,Express,Yes,No,0,"Debit Card",Fortnightly,50s
931,23,Female,Phone,Clothing,353.09,Chicago,L,White,Spring,4,No,Standard,Yes,Yes,2,UPI,Monthly,20s
932,43,Female,Shoes,"Home Decor",278.39,Houston,XL,Blue,Winter,2,No,Standard,Yes,No,8,"Debit Card",Weekly,40s
933,51,Female,Bag,"Home Decor",308.69,Chicago,XL,Black,Summer,5,No,Express,No,Yes,8,PayPal,Monthly,50s
934,62,Male,Laptop,Accessories,54.62,Houston,XL,Red,Spring,4,No,Express,Yes,Yes,5,UPI,Weekly,60+
935,23,Male,T-Shirt,Clothing,242.22,Houston,S,Red,Spring,2,No,Standard,Yes,No,2,"Debit Card",Monthly,20s
936,54,Female,Laptop,Clothing,104.91,"Los Angeles",S,Blue,Spring,4,Yes,Standard,No,Yes,7,PayPal,Monthly,50s
937,50,Male,Bag,"Home Decor",112.11,"Los Angeles",L,White,Summer,3,Yes,Express,Yes,Yes,5,"Credit Card",Monthly,50s
938,39,Male,Laptop,"Home Decor",334.04,Miami,XL,Blue,Spring,4,Yes,Express,No,Yes,0,PayPal,Weekly,30s
939,38,Male,Bag,"Home Decor",456.52,Miami,L,Black,Spring,4,Yes,Standard,No,No,5,"Debit Card",Weekly,30s
940,23,Female,Shoes,Electronics,207.84,Houston,S,Red,Winter,2,No,Standard,No,No,12,UPI,Monthly,20s
941,23,Female,Phone,Sports,111.80,Miami,M,Green,Winter,4,Yes,Standard,No,No,4,UPI,Weekly,20s
942,21,Male,Shoes,Sports,327.89,"Los Angeles",L,Red,Winter,5,Yes,Express,No,Yes,7,"Credit Card",Monthly,20s
943,47,Female,Curtains,Clothing,436.88,Miami,S,Black,Winter,1,Yes,Express,Yes,No,12,"Debit Card",Fortnightly,40s
944,28,Female,T-Shirt,Electronics,376.68,Houston,XL,White,Spring,3,No,Express,No,No,1,"Credit Card",Fortnightly,20s
945,47,Male,Laptop,"Home Decor",435.69,Chicago,M,Blue,Summer,2,Yes,Express,Yes,Yes,11,Cash,Fortnightly,40s
946,48,Male,Shoes,Clothing,272.91,"New York",M,Red,Spring,4,Yes,Standard,Yes,No,6,PayPal,Weekly,40s
947,41,Female,Bag,Electronics,378.42,Miami,M,Red,Fall,4,Yes,Standard,No,No,5,Cash,Fortnightly,40s
948,26,Male,Shoes,Accessories,78.63,"Los Angeles",XL,Green,Summer,4,No,Express,Yes,Yes,0,Cash,Monthly,20s
949,20,Female,Shoes,Electronics,180.65,Chicago,M,Blue,Fall,3,Yes,Express,Yes,No,11,"Credit Card",Monthly,20s
950,48,Female,T-Shirt,Clothing,200.88,"Los Angeles",S,Green,Spring,1,No,Standard,No,Yes,7,"Credit Card",Weekly,40s
951,57,Male,Phone,Sports,260.53,Miami,L,Green,Summer,5,No,Express,No,No,5,PayPal,Monthly,50s
952,54,Female,Watch,"Home Decor",465.25,Houston,M,White,Summer,5,Yes,Standard,No,No,12,"Credit Card",Fortnightly,50s
953,53,Female,Shoes,Accessories,438.41,"New York",M,Red,Winter,2,No,Standard,Yes,No,14,"Credit Card",Monthly,50s
954,41,Male,T-Shirt,Electronics,75.92,"New York",S,Blue,Spring,1,No,Express,Yes,Yes,2,"Credit Card",Weekly,40s
955,48,Male,Laptop,Clothing,94.67,Chicago,XL,White,Fall,1,Yes,Express,Yes,No,4,"Credit Card",Monthly,40s
956,23,Male,Bag,Clothing,185.24,"New York",M,White,Summer,3,No,Standard,Yes,No,6,"Credit Card",Monthly,20s
957,19,Female,Curtains,"Home Decor",152.46,Houston,S,White,Summer,4,Yes,Standard,No,Yes,8,Cash,Fortnightly,"below 20"
958,37,Male,Watch,Clothing,311.24,"Los Angeles",S,Black,Winter,1,Yes,Express,Yes,No,3,Cash,Weekly,30s
959,45,Male,Football,Clothing,452.36,Houston,XL,Black,Summer,4,Yes,Express,Yes,Yes,11,PayPal,Fortnightly,40s
960,28,Male,Watch,"Home Decor",481.52,Chicago,XL,White,Winter,3,No,Express,No,No,13,UPI,Monthly,20s
961,21,Male,Bag,Accessories,330.27,Chicago,L,Black,Summer,2,Yes,Standard,Yes,No,1,PayPal,Weekly,20s
962,32,Female,Watch,Sports,420.70,"New York",M,Blue,Summer,2,Yes,Express,No,No,2,"Debit Card",Monthly,30s
963,23,Female,Bag,Sports,267.35,Houston,L,Red,Spring,4,Yes,Standard,Yes,No,6,PayPal,Monthly,20s
964,47,Male,T-Shirt,Electronics,112.08,"Los Angeles",S,Blue,Summer,4,No,Standard,No,No,7,PayPal,Fortnightly,40s
965,55,Female,Football,Accessories,267.10,Houston,M,Red,Winter,1,Yes,Express,Yes,No,4,"Credit Card",Monthly,50s
966,19,Male,Shoes,Electronics,281.99,"Los Angeles",S,Black,Winter,3,No,Standard,No,Yes,14,"Credit Card",Weekly,"below 20"
967,32,Male,Shoes,Sports,373.80,"Los Angeles",S,Blue,Winter,2,No,Express,Yes,No,14,"Credit Card",Weekly,30s
968,28,Female,Watch,"Home Decor",117.74,Houston,S,Green,Fall,1,Yes,Express,Yes,Yes,2,UPI,Fortnightly,20s
969,25,Female,T-Shirt,Clothing,190.47,Miami,XL,White,Summer,5,No,Express,No,No,0,"Credit Card",Fortnightly,20s
970,43,Male,Football,Sports,188.37,Houston,XL,Red,Spring,1,Yes,Express,No,Yes,9,"Debit Card",Weekly,40s
971,62,Male,Shoes,Accessories,480.13,"Los Angeles",M,Red,Spring,4,No,Express,No,Yes,12,Cash,Fortnightly,60+
972,61,Female,Laptop,Sports,227.53,Chicago,S,Green,Fall,5,Yes,Standard,Yes,Yes,0,"Debit Card",Monthly,60+
973,22,Male,Phone,Accessories,380.00,Chicago,S,Green,Summer,1,Yes,Express,No,No,10,UPI,Weekly,20s
974,23,Female,Phone,Accessories,377.90,"New York",M,White,Winter,3,No,Standard,No,No,1,"Credit Card",Fortnightly,20s
975,43,Male,Shoes,Accessories,140.12,Chicago,L,Black,Fall,2,Yes,Express,Yes,Yes,4,PayPal,Weekly,40s
976,21,Male,Football,Electronics,290.22,Miami,S,Blue,Fall,5,Yes,Express,No,Yes,2,Cash,Monthly,20s
977,36,Female,Curtains,"Home Decor",448.21,"Los Angeles",XL,Blue,Winter,3,No,Express,No,Yes,12,UPI,Fortnightly,30s
978,37,Female,Shoes,Sports,242.85,Houston,L,Blue,Fall,1,No,Express,No,Yes,6,"Debit Card",Weekly,30s
979,50,Female,Curtains,"Home Decor",473.11,Houston,L,Black,Fall,4,No,Standard,Yes,Yes,1,"Credit Card",Monthly,50s
980,37,Female,Curtains,Clothing,115.08,Miami,L,White,Winter,4,No,Express,Yes,Yes,1,UPI,Fortnightly,30s
981,29,Female,Bag,Sports,46.34,Chicago,L,Blue,Summer,3,No,Express,Yes,No,2,UPI,Weekly,20s
982,64,Female,Bag,"Home Decor",446.81,"Los Angeles",L,Red,Spring,4,Yes,Express,No,No,12,PayPal,Monthly,60+
983,18,Female,Football,"Home Decor",425.36,Chicago,L,Red,Spring,2,Yes,Standard,Yes,Yes,11,PayPal,Monthly,"below 20"
984,43,Male,Curtains,Clothing,496.37,"New York",M,Red,Winter,3,Yes,Express,Yes,No,0,PayPal,Monthly,40s
985,31,Male,Laptop,Accessories,342.90,Chicago,M,Green,Winter,3,No,Standard,Yes,Yes,1,"Debit Card",Monthly,30s
986,55,Male,Football,Sports,468.98,"New York",L,Green,Summer,4,No,Express,No,Yes,4,PayPal,Monthly,50s
987,54,Female,Shoes,Sports,415.21,Houston,XL,Black,Fall,3,Yes,Express,Yes,No,2,UPI,Fortnightly,50s
988,28,Female,Watch,Clothing,423.77,"Los Angeles",M,Blue,Summer,1,No,Express,Yes,Yes,14,UPI,Monthly,20s
989,53,Female,Laptop,Accessories,288.88,"New York",M,Green,Fall,5,Yes,Express,Yes,No,10,UPI,Fortnightly,50s
990,30,Male,T-Shirt,Sports,197.36,Chicago,L,Red,Fall,5,Yes,Express,Yes,Yes,9,Cash,Fortnightly,30s
991,60,Female,Phone,Sports,467.93,Chicago,XL,Green,Summer,4,No,Express,No,Yes,5,Cash,Weekly,60+
992,20,Female,Shoes,Sports,221.74,Houston,L,Red,Winter,2,No,Express,Yes,No,1,"Debit Card",Weekly,20s
993,50,Male,Shoes,Accessories,274.02,Miami,XL,Blue,Winter,2,No,Standard,Yes,No,14,PayPal,Fortnightly,50s
994,23,Female,Shoes,Clothing,228.60,Miami,XL,Black,Summer,4,No,Express,Yes,No,13,UPI,Monthly,20s
995,27,Male,Laptop,Sports,286.76,Chicago,S,White,Fall,4,No,Express,No,Yes,7,PayPal,Monthly,20s
996,22,Male,T-Shirt,"Home Decor",240.55,Miami,M,White,Fall,3,No,Standard,No,No,3,UPI,Fortnightly,20s
997,40,Female,Watch,Accessories,33.50,"Los Angeles",L,Red,Fall,2,Yes,Express,Yes,Yes,2,Cash,Monthly,40s
998,27,Female,Football,Electronics,442.20,Miami,M,Green,Fall,5,No,Express,No,Yes,4,UPI,Fortnightly,20s
999,61,Female,Bag,Clothing,227.75,"Los Angeles",M,Green,Summer,4,Yes,Standard,Yes,No,13,"Debit Card",Weekly,60+
1000,19,Male,T-Shirt,"Home Decor",298.58,Chicago,XL,Red,Spring,5,Yes,Express,No,Yes,7,"Credit Card",Monthly,"below 20"
